43078:17,81,564,542,899,62,1196,1187,495,4456
6948:495,3514,4589,46,1007,2593,769,16191,4858,22484
27863:17,302,84,654,29,58,8,301,236,70
17626:17,302,138,70,654,616,650,226,1462,84
43088:17,76,302,81,866,508,327,58,226,698
43094:17,302,654,29,650,866,301,76,568,58
6950:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
27897:495,12022,16191,31295,19434,46724,3262,26528,21627,25103
17642:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
27902:17,361,654,29,736,61,262,358,2265,826
43140:17,162,710,495,3142,3162,1786,15182,28,551
6958:17,302,8,866,650,70,495,4326,2528,2593
17653:17,76,302,70,669,616,58,1592,518,901
6960:17,654,361,84,698,29,873,70,518,542
27912:17,70,650,81,654,138,986,1023,873,1382
43178:17,302,654,8,84,518,354,1102,15,1126
17671:17,302,84,518,654,8,1102,616,736,58
17688:84,654,302,518,58,354,301,76,616,564
27923:17,508,76,58,8,931,84,873,81,564
6966:76,81,698,262,495,1790,5975,533,5663,3514
6977:302,17,654,76,616,8,650,542,873,301
17689:302,654,866,29,518,76,138,361,70,736
43198:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
6982:17,302,76,8,650,70,361,358,1344,1069
17695:302,58,866,70,226,616,736,289,899,84
27929:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
27931:654,17,302,84,58,8,650,1382,224,76
43217:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
6983:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
17716:429,1730,696,6186,2852,19908,9554,18716,6125,25956
6984:76,542,508,1119,8,327,866,84,1276,65
27932:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
43259:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
6992:17,1827,76,2714,301,2403,245,947,3207,970
43267:17,564,40,76,8,81,70,2512,262,2139
27933:17,76,654,698,58,302,81,8,564,226
17731:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7005:302,654,76,616,29,84,58,650,70,8
27940:17,76,873,508,899,8,650,81,70,1109
17749:654,58,358,76,354,2139,70,84,81,289
7019:17,302,76,58,8,84,138,70,866,48
17753:17,654,58,616,76,29,354,650,866,84
43284:17,654,302,616,76,58,650,84,29,8
17779:70,899,65,81,226,931,947,378,190,131
27958:17,302,654,8,84,518,354,1102,15,1126
7027:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
43295:866,394,1069,495,4542,2031,4171,372,3292,1776
17792:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
27990:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7034:17,302,654,58,8,84,866,301,29,1102
28019:17,302,76,1102,654,616,58,354,650,564
7035:654,58,81,70,138,29,302,76,1102,616
28020:17,654,81,1119,947,224,301,48,285,238
7036:17,302,654,866,354,84,29,94,182,1102
43313:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
17798:17,76,302,262,616,58,8,866,29,564
7044:84,302,866,8,654,76,518,1102,301,736
28021:17,654,29,866,84,1102,58,224,76,354
17810:17,654,302,84,8,866,327,1102,361,518
28031:17,302,616,650,81,899,654,354,162,866
7053:76,17,226,81,70,508,564,168,698,1023
17812:302,654,70,84,866,354,650,564,58,8
43316:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7059:76,719,226,245,2139,901,2318,2265,1069,984
17813:17,654,76,650,58,70,302,363,224,226
28032:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28037:17,616,302,654,866,564,76,58,29,2139
43319:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7069:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
43344:17,29,654,616,76,650,224,354,138,6
17831:495,2593,16191,21825,22484,26528,4189,21627,24378,2945
43359:17,302,58,866,650,654,6,81,363,236
17844:17,616,302,58,654,76,564,650,8,81
28040:70,495,533,7585,8772,6311,3034,603,2593,2510
28058:17,302,29,616,354,650,736,8,76,322
7077:495,2593,16191,22484,26528,4189,21627,24378,2945,58530
28075:302,58,736,29,518,76,8,866,650,62
43372:495,1352,189,10041,2593,12990,8848,16191,19390,23884
17863:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28086:17,76,58,302,616,81,224,62,285,70
28104:17,76,866,719,168,354,301,361,698,2139
7096:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28108:70,564,736,168,2265,96,441,2326,2292,1913
43386:302,226,238,495,294,675,1164,205,674,692
17867:495,3034,7926,2593,19188,1397,13049,13108,16191,857
28110:17,76,616,302,58,654,224,238,29,650
28138:76,168,564,226,698,262,873,463,986,2318
17869:76,168,17,719,866,302,698,226,361,84
7112:81,226,262,1382,353,495,2967,533,1951,1749
43411:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7116:17,654,76,302,58,354,15,29,650,616
17890:302,17,81,76,901,8,70,564,226,508
28139:17,302,616,654,58,8,76,508,564,542
7118:654,58,84,616,1102,29,76,8,866,354
17897:84,58,29,650,866,6,354,1102,616,138
43412:17,8,84,302,654,76,508,58,327,866
7133:58,866,354,616,84,8,361,1102,650,301
17905:17,302,58,616,654,8,736,84,138,70
17919:17,302,616,58,76,8,654,650,84,542
28152:17,76,616,866,698,2312,500,40,2265,495
17921:17,81,616,361,500,76,226,8,650,564
43470:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7137:495,5048,3034,7926,2593,19188,1397,13049,4943,13108
17922:17,70,76,226,8,84,29,81,1102,138
7140:17,564,518,654,616,902,58,327,84,394
28181:17,8,518,62,364,273,356,3101,1086,495
43480:17,616,58,361,327,866,29,650,81,70
28184:81,76,70,564,327,698,2139,986,378,2292
7159:654,302,866,84,29,76,301,736,650,1102
17925:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7173:17,302,58,76,654,616,29,8,15,84
7178:17,302,76,616,654,8,508,58,84,29
43483:17,76,616,238,8,866,564,518,224,6
28189:8,518,398,495,1668,2593,16191,19556,22484,26528
17926:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28194:302,654,616,58,8,70,76,1102,29,650
7183:17,650,616,866,8,301,736,361,285,70
43505:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
17936:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28204:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7184:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28216:17,302,76,58,564,289,285,669,94,1023
43518:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28218:4755,226,508,2880,1527,3107,1712,378,2200,710
17937:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28224:17,654,302,84,8,361,6,322,395,2265
7188:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
17972:17,76,226,654,866,81,15,899,698,500
43530:17,616,654,58,302,76,650,84,6,564
7192:616,58,76,84,8,564,518,29,354,15
28229:17,76,70,224,354,226,616,238,866,698
17974:17,302,58,224,736,65,394,378,1109,1558
17993:17,302,654,76,285,29,866,650,616,58
43537:226,495,375,288,1468,8011,2593,5078,911,8529
7196:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28237:17,76,616,58,650,302,654,508,2406,363
28242:17,866,70,616,361,650,2139,81,736,15
7203:17,76,654,70,29,226,302,81,354,84
18005:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
43550:17,302,654,58,650,616,224,8,29,1102
28246:17,302,327,76,616,301,568,289,409,564
18030:17,302,654,866,1102,76,8,70,301,58
7214:17,899,302,1187,84,616,70,542,48,8
18039:17,8,84,302,564,654,70,354,138,301
7224:17,302,616,654,327,8,354,84,518,15
18042:17,76,654,70,81,542,226,508,301,58
43557:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28247:17,654,76,84,29,302,81,138,616,58
28279:17,29,654,616,76,650,224,354,138,6
7225:495,2593,16191,22484,26528,4189,21627,18087,24378,2945
28300:17,302,76,84,654,866,29,226,1102,564
18046:76,168,719,986,40,901,1131,1326,5738,2265
43565:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
43592:70,899,65,81,226,931,947,378,190,131
7230:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28306:76,17,168,302,238,564,698,616,301,719
7232:17,302,81,76,226,2139,564,10039,15,61
18068:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7239:17,302,654,616,58,289,8,84,650,81
43598:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
18070:17,8,1002,302,76,441,378,866,710,1119
43635:17,302,58,654,866,650,6,81,736,363
28321:8,289,101,398,2193,495,1957,2602,3527,370
43636:81,654,76,70,564,327,698,2139,986,2292
7242:76,698,2139,500,1023,891,495,2414,5975,533
18089:17,654,225,495,1684,2593,16191,22484,26528,4189
28354:302,1023,1476,495,1937,4174,3323,1614,6011,6901
43654:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28364:861,1119,182,378,3288,1276,891,2548,1499,4755
18090:17,76,441,302,15,1002,1744,8,327,710
7254:495,2068,3177,2593,16191,24156,22484,39442,26528,34298
43681:17,81,70,226,508,361,500,117,1730,1535
28386:17,616,654,58,84,29,358,1245,1102,301
18101:17,302,931,84,654,76,508,58,15,899
7268:17,866,84,616,354,1102,650,8,76,301
18123:866,17,2139,254,1102,546,986,40,273,901
7291:17,302,76,441,650,70,931,508,301,2715
18127:17,866,899,2265,986,40,3423,254,1344,103
43721:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28401:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7294:17,76,616,302,654,899,70,518,58,542
18133:17,654,58,302,616,29,285,15,76,542
7299:302,616,76,654,58,866,8,84,81,518
43729:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28402:495,16258,660,2593,1112,16191,22484,26528,4189,21627
18146:17,302,654,76,616,58,8,84,70,224
43748:17,302,654,866,84,58,29,76,616,8
28403:17,302,58,654,616,29,76,542,650,8
18147:654,84,302,8,76,866,58,736,1102,29
7303:866,409,495,3304,610,3977,8016,2593,14670,16191
28404:17,302,654,224,58,866,29,650,518,354
18163:17,302,654,616,58,29,239,76,1102,866
7326:76,58,361,866,65,81,500,70,542,226
43749:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
18165:17,302,616,654,58,76,8,650,866,84
43766:17,866,76,2139,361,302,899,29,262,650
28414:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
18166:17,302,58,29,353,239,654,76,616,289
7340:76,616,58,650,81,2139,564,40,542,289
18182:70,65,947,564,226,245,327,719,698,1119
7346:17,226,508,81,564,40,2139,302,1326,358
43799:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
18186:302,654,354,1102,29,76,138,736,70,58
28484:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7348:17,302,76,654,866,29,8,84,616,301
28485:17,76,302,866,616,58,8,508,301,361
28492:81,17,654,76,986,650,302,262,238,698
43829:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28493:17,226,81,508,361,2139,1730,1535,2548,6545
18187:17,8,654,354,84,81,947,1382,70,378
7351:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7356:564,58,81,70,1326,1119,1462,1709,1276,826
43844:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28496:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7366:654,1102,29,58,354,650,616,8,70,736
18195:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
43865:17,76,226,70,1790,518,378,354,508,138
18200:81,76,866,70,698,986,564,226,361,899
28520:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7367:17,76,302,58,654,650,81,226,508,70
43914:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
18204:495,2593,177,16191,11497,22484,26528,4189,21627,24378
28523:17,302,654,616,58,29,650,564,866,224
28525:70,899,65,81,542,226,931,947,378,190
18208:17,76,81,327,8,302,654,1119,902,358
7383:17,302,899,654,354,8,81,409,518,542
43927:495,2593,6559,8153,7024,8077,16191,44479,22484,1361
7397:17,654,302,58,650,182,29,70,8,354
28527:84,81,9354,1550,429,1435,4542,1709,3144,5738
7410:81,226,17,262,302,70,564,1023,899,8
18209:302,654,76,616,564,542,62,873,409,486
7414:17,654,224,138,58,29,302,354,301,866
43933:17,302,70,76,650,81,508,564,8,226
18211:302,8,654,866,301,70,1102,947,354,616
28543:17,654,542,58,238,84,873,1109,2302,429
7419:76,17,8,866,361,84,650,2139,81,168
18212:17,76,564,654,8,866,698,81,40,356
43934:616,58,542,736,902,273,1405,859,495,1136
28544:17,616,84,58,518,8,224,302,508,654
7429:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
18261:495,2593,16191,5328,22484,26528,4189,21627,24378,2945
7433:616,302,654,76,58,8,354,1102,29,650
28553:17,302,616,76,654,84,650,327,81,2030
7444:17,361,866,327,84,7334,226,15,698,4671
43955:986,40,2548,495,4308,2593,3125,17438,16191,11518
18272:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28554:495,2593,16191,27012,22484,26528,4189,21627,21521,19466
18273:17,262,508,8,363,70,564,5767,301,899
7451:564,76,58,285,322,650,62,1410,224,354
43956:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
18284:17,654,302,616,289,76,8,29,322,354
7461:17,70,736,168,2265,96,2292,1913,2414,5738
18306:17,302,58,29,76,866,354,616,650,1102
7466:17,76,245,2268,1951,302,654,8,564,508
28558:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28560:17,81,70,226,508,361,500,117,1730,1535
18311:81,986,76,226,564,500,140,58,866,29
43977:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28579:81,76,2139,354,698,322,873,358,40,1344
7467:654,8,302,58,616,84,76,301,354,542
7488:302,616,58,84,650,354,736,866,138,1102
18316:901,546,495,704,1970,3288,2967,2064,6303,3159
43999:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28585:61,289,409,8213,2200,3101,1476,495,422,5514
18322:4755,189,226,840,1527,2880,3107,500,2200,2548
44005:17,899,48,2162,302,1119,84,654,70,736
28606:17,302,616,58,8,84,736,394,224,76
44009:17,302,654,616,58,29,736,239,564,76
7489:238,495,533,7612,21,1501,24032,14814,25145,14653
18334:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28612:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
18337:17,302,616,29,1102,301,736,6,698,322
44010:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7517:495,2097,1342,3378,2593,10178,15660,16191,11408,186
28620:17,302,58,616,654,101,289,76,8,736
18360:17,76,226,302,654,508,616,736,58,866
28663:17,302,616,654,58,84,1102,76,29,866
7518:302,84,654,616,58,866,76,518,354,29
28681:70,899,65,81,226,931,947,378,190,131
44053:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7519:76,654,84,302,48,354,29,8,866,1187
18365:542,873,378,1109,402,2200,5567,495,2302,1693
18384:17,302,76,84,650,873,81,70,564,1245
28683:17,302,76,8,81,616,654,508,70,564
18392:17,302,654,58,650,591,8,866,564,542
44096:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7527:17,616,245,8,302,58,84,20300,2200,81
7542:17,76,866,84,81,168,719,224,361,285
28691:302,654,616,84,650,81,224,542,354,15
44097:17,84,654,378,8,866,650,81,542,354
18394:495,1460,1446,2337,1644,14754,1712,2593,19057,7623
18404:17,302,654,58,616,29,8,650,81,289
7555:378,495,1790,4453,2068,827,1435,4339,6311,2600
18405:17,76,947,8,302,654,616,429,84,29
28700:8,495,2593,16191,3860,22484,26528,4189,21627,24378
44135:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
18411:17,76,226,301,1344,245,698,873,358,106
7556:76,17,698,508,302,564,40,654,616,866
28703:17,327,1099,84,262,81,518,354,361,6
7558:76,17,168,564,226,70,616,719,58,238
44151:17,8,94,899,238,353,236,3514,1382,70
18416:354,168,859,495,219,1326,5738,3307,3484,4032
7563:84,58,866,354,650,301,8,138,616,564
18417:654,302,58,866,861,650,62,70,518,542
7572:76,17,168,719,564,238,984,354,358,8
28762:866,361,986,103,495,4967,4422,9572,8398,1902
44162:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7586:76,168,719,654,616,698,1460,5480,5738,70
28773:736,168,2265,225,2292,1913,2414,2318,375,802
18433:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7590:302,654,616,76,650,542,354,358,289,285
7603:302,616,58,84,654,76,650,564,62,289
44165:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7605:302,616,654,76,84,736,301,236,8,866
28793:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
44176:650,1352,840,226,931,1527,245,698,10041,1712
18491:17,81,654,302,616,70,76,8,84,224
28801:70,899,65,81,226,931,947,378,190,1499
7607:76,302,58,654,29,650,899,542,301,564
28827:17,76,508,94,58,84,81,2548,1102,1002
7608:302,654,354,866,8,650,616,58,70,138
7612:17,616,58,654,302,8,650,70,363,76
44179:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
18496:76,302,168,17,719,508,8,226,2139,81
18505:17,654,76,616,58,81,101,866,361,302
28858:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
18510:17,302,616,58,654,76,650,224,8,354
7617:17,654,1119,495,755,2641,2593,16191,22484,26528
44238:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7637:58,302,81,8,76,84,616,650,289,138
28861:17,931,1344,495,925,2097,366,7806,2593,12259
18525:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
44257:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7657:17,302,76,654,224,84,508,650,81,70
7661:17,301,354,616,58,285,84,29,650,873
28862:17,302,76,6,398,327,84,70,542,354
7678:1352,76,3107,226,500,378,2880,4825,650,70
44263:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28873:17,76,616,302,81,564,650,542,70,698
7682:17,302,654,8,29,289,76,354,138,616
44318:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28876:17,8,354,302,518,654,76,616,245,866
7692:654,76,302,84,616,650,1102,6,224,8
44343:302,654,616,58,81,518,542,508,15,101
7699:17,226,81,70,8,866,84,29,500,2703
28885:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7707:76,29,866,84,616,650,70,1102,8,301
44351:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28892:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7708:17,302,616,58,76,84,947,650,81,8
28893:17,8,84,518,302,616,138,542,58,564
7713:654,58,29,354,650,84,1102,301,736,70
44368:17,302,616,654,76,58,8,866,29,861
44370:17,1102,866,354,8,650,518,138,301,361
28900:17,616,654,81,70,354,226,873,224,542
7734:17,302,654,76,58,8,616,70,518,542
44416:17,302,654,616,866,58,84,354,138,29
28908:81,500,986,70,76,262,899,698,354,226
7741:17,302,76,8,84,138,301,285,354,736
7742:654,302,76,8,84,616,650,138,354,29
44418:542,873,947,568,1382,4268,826,495,2955,962
28940:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
44463:17,302,58,76,616,654,84,285,8,518
28946:17,302,616,245,654,226,354,353,650,1119
7743:302,58,17,8,650,736,698,866,70,84
28973:17,302,76,650,564,394,356,378,15,6
44484:17,654,8,866,262,2139,500,947,931,8928
7751:654,84,48,1187,29,354,58,866,650,70
7760:17,899,654,542,616,8,866,84,29,70
7766:76,17,508,650,302,654,226,168,285,8
44515:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
28981:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7787:17,76,84,616,518,302,301,58,8,866
44583:17,302,76,650,616,8,441,84,654,245
7813:17,302,654,650,616,8,354,76,58,1382
7818:17,616,8,302,866,84,654,58,224,1102
28988:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7823:17,76,508,361,866,168,238,698,2139,2579
44622:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7825:17,76,58,1382,70,986,1023,226,899,947
7833:17,224,866,84,873,65,70,564,354,226
28992:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7841:302,654,58,76,84,650,8,354,138,518
44658:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7844:302,654,616,84,76,354,1102,58,289,6
28996:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7850:17,508,616,65,81,70,564,1023,354,327
29015:17,224,866,650,654,76,616,58,70,361
44659:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7863:17,302,616,542,29,654,58,8,76,301
29029:17,616,302,76,58,654,650,138,8,285
29032:70,616,58,285,899,65,81,226,301,238
7869:17,76,866,262,654,508,361,81,1382,533
44728:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7888:17,654,58,76,84,866,736,518,1102,354
29033:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7889:17,361,866,81,226,508,2548,1535,3101,3423
44740:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7894:17,76,8,70,518,327,84,301,650,1102
29038:17,302,76,58,650,873,1382,70,564,226
29045:17,302,58,616,866,736,8,29,70,564
44758:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7903:327,358,378,199,5567,495,3288,1131,4880,4021
44787:866,17,2139,254,1102,546,986,40,273,901
7915:17,302,616,58,84,29,1102,736,866,354
29046:554,495,1847,2593,3546,16191,22484,26528,4189,21627
29056:17,302,301,245,84,650,947,70,710,226
7921:17,866,81,70,361,262,239,840,2548,225
44797:17,302,654,616,58,76,650,29,564,542
7945:76,168,463,238,225,698,262,873,986,931
29062:302,654,354,866,29,138,899,8,224,301
29074:302,654,76,650,564,394,356,378,15,6
7946:17,302,654,616,564,650,76,8,84,899
44958:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7949:17,1119,8,84,654,899,616,1187,245,354
44964:17,76,302,81,698,564,616,70,866,650
7951:84,29,616,58,8,76,354,138,650,301
29080:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
44965:76,168,1069,262,1790,986,117,1344,398,5738
29104:495,2593,16191,3440,69,1617,22484,1917,26528,4189
7958:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
45009:17,654,518,302,285,70,542,616,58,15
7962:8,29,866,650,289,361,564,861,226,947
29114:17,76,84,650,70,224,1109,226,1102,899
45016:17,500,2139,70,542,899,986,3423,119,780
7964:17,302,616,8,542,226,285,719,698,32
45054:17,302,58,654,650,8,866,84,76,616
29133:17,76,58,654,226,81,616,70,518,2139
7967:17,518,654,76,226,508,736,8,866,364
29135:17,76,654,2162,8,866,518,301,48,361
45063:495,834,44,2021,377,12022,2982,13419,2593,36630
7969:17,302,76,361,1102,182,736,654,616,84
7975:70,302,65,81,226,15,289,6,899,947
29138:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
45069:495,1712,2178,2593,9231,16191,68498,26528,4189,21627
7976:17,302,616,58,650,654,76,8,518,29
7977:866,302,76,354,654,58,224,1102,84,29
45101:495,4481,3214,3737,2852,2593,6559,16191,20194,30660
29141:302,654,76,8,787,650,70,1023,508,138
7981:616,861,483,2512,495,1412,696,3378,2593,17925
29169:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
45129:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
7990:17,650,76,58,564,138,2268,301,736,1951
8002:17,76,441,302,245,564,654,1744,1410,710
45133:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
29208:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
8008:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
8009:17,302,654,58,564,236,650,591,542,301
45159:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
29214:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
29239:17,947,931,8,81,76,873,1119,500,58
8023:17,654,58,302,8,518,84,245,650,542
8032:17,302,654,76,58,70,8,1382,29,650
29252:76,17,2139,2265,70,361,1069,262,358,986
45178:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
8036:654,302,76,168,2139,719,564,698,226,301
29326:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
45250:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
29338:70,899,65,81,226,931,947,378,190,131
8054:17,2139,866,698,650,361,81,226,616,58
45255:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
8065:58,76,138,650,861,518,542,736,301,354
29360:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
8068:17,76,70,564,40,2512,500,96,1069,1462
29368:17,302,654,616,866,58,650,8,84,76
8069:302,245,947,899,654,970,301,3207,3506,84
45261:17,58,302,654,285,8,84,29,650,162
8081:302,84,29,76,354,58,138,361,1102,70
29387:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
8090:84,58,866,354,650,616,8,76,70,285
45275:302,654,76,29,224,736,162,40,97,44
8097:17,302,76,226,650,542,354,138,301,1435
29395:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
8103:17,76,226,70,354,508,378,1790,787,873
45284:17,302,654,76,616,58,564,84,289,542
29417:495,4320,2593,26741,16191,30598,22484,26528,4189,21627
8104:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
45293:17,58,8,84,650,564,899,238,902,3234
8130:17,1102,866,654,301,736,2140,8,29,650
45294:17,654,616,302,650,76,736,8,29,81
29423:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
29424:17,866,76,650,70,654,226,58,8,564
45298:17,616,245,84,1023,1109,354,138,285,65
8134:698,262,2139,358,40,1023,2265,546,826,495
29432:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
8137:58,29,301,736,138,224,564,361,289,322
45323:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
8141:17,302,76,616,58,84,564,168,262,1023
8144:866,168,564,354,226,301,736,899,698,262
29458:226,70,363,1550,168,1348,719,495,1803,4187
45331:17,226,81,70,8,866,84,29,2703,564
8150:17,302,84,8,29,518,650,736,861,289
29465:17,58,302,654,616,84,650,76,354,1102
8159:17,654,302,8,15,76,65,327,650,70
45341:616,58,285,62,302,564,654,508,409,101
29468:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
8161:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
29491:17,654,58,302,84,650,76,616,899,245
8163:17,76,302,70,1102,736,2265,546,254,2139
29497:17,654,616,650,302,76,736,8,29,564
45346:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
8184:17,81,226,302,70,564,76,616,500,58
29524:17,866,361,76,654,2139,81,418,358,1832
8186:654,518,76,354,616,29,866,650,58,138
45353:76,168,698,719,226,984,262,81,40,661
8200:302,654,84,866,8,58,301,361,76,1102
29525:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
8206:17,81,76,29,650,15,787,302,654,873
29548:17,302,8,29,654,76,138,616,58,224
8217:17,58,302,654,866,76,84,568,322,542
45414:17,616,58,101,1102,289,61,322,32,554
29549:302,168,76,650,2139,81,354,5738,238,719
8224:17,302,84,654,616,58,289,518,70,542
29557:17,76,654,302,70,58,2139,29,698,226
8225:17,774,302,947,245,899,654,361,84,236
29558:17,76,542,226,301,361,327,483,1403,834
45437:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
29561:17,986,76,301,58,15,650,564,354,226
8227:17,302,616,654,58,564,29,8,518,84
45443:17,76,616,302,81,564,650,542,70,698
29569:17,654,302,616,58,76,8,84,285,138
8229:17,302,616,58,289,84,29,8,354,518
29573:17,76,564,986,866,698,10039,29,81,226
8245:17,866,70,361,840,236,262,239,225,4755
45510:500,226,358,1410,931,1462,119,168,780,1276
45518:361,29,698,901,2265,826,1730,1913,254,395
29578:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
8263:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
8264:17,58,76,986,698,508,616,301,40,861
45542:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
29582:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
8270:17,302,654,8,354,81,616,58,84,363
29607:866,17,2139,254,1102,546,986,40,2292,1313
